date,actual,model,forecast,lower_80,upper_80,lower_95,upper_95,error,abs_error,pct_error
2025-12-04,26.48547998316521,Calendar ARIMA errors,39.86952938843436,28.931477485764322,50.8075812911044,23.141222571413827,56.59783620545489,-13.384049405269149,13.384049405269149,50.53353540799096
2025-12-05,23.75004798894335,Calendar ARIMA errors,41.87117999500245,30.933125312238722,52.80923467776618,25.142868926195526,58.599491063809374,-18.1211320060591,18.1211320060591,76.29934901392726
2025-12-06,41.98111605474986,Calendar ARIMA errors,48.169182434957754,37.23112505130085,59.10723981861466,31.44086723549117,64.89749763442434,-6.188066380207893,6.188066380207893,14.740118800409446
2025-12-07,41.73354735152487,Calendar ARIMA errors,50.65814201973881,39.72008201213292,61.5962020273447,33.92982280728856,67.38646123218906,-8.924594668213942,8.924594668213942,21.38470183960495
2025-12-08,34.749814289251646,Calendar ARIMA errors,41.66270192913824,30.72463937233552,52.60076448594096,24.93437881802787,58.39102504024861,-6.912887639886591,6.912887639886591,19.89330815510227
2025-12-09,21.555622120472993,Calendar ARIMA errors,40.14435831160503,29.206293278228063,51.082423344982004,23.416031412901194,56.87268521030887,-18.58873619113204,18.58873619113204,86.23613870776163
2025-12-10,20.117740140269017,Calendar ARIMA errors,39.48003557793193,28.54196813853436,50.4181030173295,22.751704999537125,56.20836615632673,-19.36229543766291,19.36229543766291,96.24488288774565
2025-12-11,20.097382351770527,Calendar ARIMA errors,39.929874132046535,28.991804355172043,50.86794390892103,23.20153997878927,56.6582082853038,-19.83249178027601,19.83249178027601,98.6819648108492
2025-12-12,19.303315085561273,Calendar ARIMA errors,41.9314951443941,30.99342309663365,52.86956719215455,25.203157518116463,58.659832770671734,-22.628180058832825,22.628180058832825,117.22432109994685
2025-12-13,25.25807726000104,Calendar ARIMA errors,48.229468414717545,37.291394160765016,59.16754266867007,31.501127414360287,64.9578094150748,-22.971391154716503,22.971391154716503,90.94671347408634
2025-12-14,26.020654376990652,Calendar ARIMA errors,50.71839924836383,39.78032285107007,61.65647564565759,33.99005497004903,67.44674352667863,-24.697744871373178,24.697744871373178,94.91592530129725
2025-12-15,22.407061844073,Calendar ARIMA errors,41.72293081912139,30.784852339546703,52.66100929869607,24.994583356232727,58.45127828201005,-19.31586897504839,19.31586897504839,86.20438105390298
2025-12-16,22.704231698311578,Calendar ARIMA errors,40.204559269521184,29.266478766986367,51.142639772056,23.47620871278199,56.93290982626038,-17.500327571209606,17.500327571209606,77.07958500313858
2025-12-17,22.759228960016387,Calendar ARIMA errors,39.540209004522815,28.602126536658705,50.47829147238693,22.811855442071842,56.268562566973785,-16.78098004450643,16.78098004450643,73.73263863194751
2025-12-18,19.36098509397279,Calendar ARIMA errors,39.99002042230443,29.05193604510004,50.92810479950883,23.261663939769484,56.71837690483938,-20.629035328331643,20.629035328331643,106.54951299329085
2025-12-19,19.15003605000749,Calendar ARIMA errors,41.99161468764434,31.053528455493634,52.92970091979505,25.263255368213812,58.719974007074875,-22.841578637636854,22.841578637636854,119.27694850280932
2025-12-20,24.909510261115503,Calendar ARIMA errors,48.289561594699805,37.35147356044714,59.22764962895247,31.56119951919217,65.01792367020744,-23.3800513335843,23.3800513335843,93.85993979207718
2025-12-21,28.500687757909215,Calendar ARIMA errors,50.77846644331225,39.840376658296535,61.71655622832796,34.05010169024359,67.50683119638092,-22.27777868540303,22.27777868540303,78.1657582253282
2025-12-22,26.762307933521495,Calendar ARIMA errors,41.78297240184358,30.844880915941154,52.721063887746006,25.05460504749317,58.51133975619399,-15.020664468322085,15.020664468322085,56.12619250041491
2025-12-23,23.681173394106725,Calendar ARIMA errors,40.264575607476104,29.3264824691424,51.2026687458098,23.536205725950143,56.99294548900207,-16.58340221336938,16.58340221336938,70.02778932185983
2025-12-24,34.89552289640844,Calendar ARIMA errors,39.600200459897465,28.662105716207503,50.538295203587424,22.871828123190973,56.32857279660396,-4.704677563489028,4.704677563489028,13.482181016331035
2025-12-25,29.191881766909553,Calendar ARIMA errors,40.04998735208953,29.111891048777224,50.98808365540184,23.321612630146493,56.77836207403257,-10.858105585179977,10.858105585179977,37.19563429271004
2025-12-26,36.26645069852195,Calendar ARIMA errors,42.05155744370882,31.113459625205202,52.989655262212445,25.323180404480645,58.779934482937,-5.785106745186873,5.785106745186873,15.951676091155639
2025-12-27,46.655731057743715,Calendar ARIMA errors,48.349480523864365,37.41138123333469,59.28757981439404,31.62110123336661,65.07785981436211,-1.69374946612065,1.69374946612065,3.6303138493840597
2025-12-28,39.893394022878354,Calendar ARIMA errors,50.83836188742173,39.90026116680155,61.77646260804192,34.10998040978929,67.56674336505418,-10.94496786454338,10.94496786454338,27.435539473694767
2025-12-29,29.118253526658595,Calendar ARIMA errors,41.84284469783839,30.90474258786856,52.78094680780821,25.114461095379024,58.57122830029775,-12.724591171179792,12.724591171179792,43.6997059577425
